source,target,label,newClusterPredictedLabel,newClusterConfidence,newClusterIsCorrect
increase,knowlege,,False,0.0,0
comphrehending,idea,,False,0.0,0
discuss,reaons,,False,0.0,0
be,studnets,,False,0.0,0
improve,achievement,,False,0.0,0
hat,lot,,False,0.0,0
remember,lot,,False,0.0,0
solve,math,,False,0.0,0
take,class,,False,0.0,0
begin,math,,False,0.0,0
be,math,,False,0.0,0
learn,class,,False,0.0,0
be,achievement,,False,0.0,0
comprehend,idea,,False,0.0,0
improve,imagination,,False,0.0,0
encounter,word,,False,0.0,0
try,concept,,False,0.0,0
come,concept,,False,1.0,0
look,book,,False,0.0,0
believe,kind,,False,0.0,0
repeat,kind,,False,0.0,0
be,creativity,,False,0.0,0
skillfil,creativity,,False,0.0,0
believe,student,,False,0.0,0
understand,ieas,,False,0.0,0
promote,performance,,False,0.0,0
beneficilal,student,,False,0.0,0
start,statement,,False,0.0,0
believe,man,,False,0.0,0
resemble,semester,,False,0.0,0
start,journey,,False,0.0,0
feel,kind,,False,0.0,0
prove,kind,,False,0.0,0
be,spring,,False,0.0,0
have,majority,,False,0.0,0
be,autum,,False,0.0,0
make,mind,,False,0.0,0
take,desicions,,False,0.0,0
handle,life,,False,0.0,0
be,light,,False,0.0,0
try,light,,False,0.0,0
do,light,,False,0.0,0
shed,light,,False,0.0,0
doesnt,effect,,False,0.0,0
do,effect,,False,0.0,0
do,i,,False,0.0,0
sum,people,,False,0.0,0
do,difference,,False,0.0,0
make,difference,,False,0.0,0
be,personality,,False,0.0,0
consider,rule,,False,0.0,0
happen,reason,,False,0.0,0
m,society,,False,0.0,0
talk,society,,False,0.0,0
decide,family,,False,0.0,0
leave,family,,False,0.0,0
mean,age,,False,0.0,0
face,lot,,False,0.0,0
ll,future,,False,0.0,0
oblige,future,,False,0.0,0
face,future,,False,0.0,0
mean,time,,False,0.0,0
use,life,,False,0.0,0
be,scheme,,False,0.0,0
leave,house,,False,0.0,0
be,Milan,,False,0.0,0
come,Milan,,False,0.0,0
live,Milan,,False,0.0,0
study,Milan,,False,0.0,0
allow,parent,,False,0.0,0
earn,activity,,False,0.0,0
have,hobby,,False,0.0,0
develop,interest,,False,0.0,0
Enjoying,time,,False,0.0,0
Enjoying,life,,False,0.0,0
bring,people,,False,0.0,0
affirm,people,,False,0.0,0
s,reason,,False,0.0,0
be,mountain,,False,0.0,0
understand,mountain,,False,0.0,0
feel,mountain,,False,0.0,0
climb,mountain,,False,0.0,0
travel,world,,False,0.0,0
have,sort,,False,0.0,0
maintain,sort,,False,0.0,0
become,reason,,False,0.0,0
proportion,possibility,,False,0.0,0
travel,interest,,False,0.0,0
support,vision,,False,0.0,0
learn,history,,False,0.0,0
continue,creativity,,False,0.0,0
do,creativity,,False,0.0,0
graphic,design,,False,0.0,0
create,form,,False,0.0,0
promote,form,,False,0.0,0
be,public,,False,0.0,0
be,art,,False,0.0,0
be,master,,False,0.0,0
consider,master,,False,0.0,0
represent,norm,,False,0.0,0
have,market,,False,0.0,0
increase,state,,False,0.0,0
have,state,,False,0.0,0
reach,state,,False,0.6666666666666666,0
establish,state,,False,0.0,0
balance,state,,False,0.0,0
open,market,,False,0.0,0
Think,food,,False,0.0,0
use,food,,False,0.0,0
fast,food,,False,0.0,0
intend,United,,False,0.0,0
decide,hamburger,,False,0.0,0
open,hamburger,,False,0.0,0
have,habit,,False,0.0,0
fight,habit,,True,1.0,0
eat,panino,,False,0.8333333333333334,0
have,McDonald,,False,0.0,0
have,owner,,False,0.0,0
benefit,owner,,False,0.0,0
have,deal,,False,0.0,0
argue,experience,,False,0.0,0
do,goal,,False,0.0,0
be,rest,,False,0.0,0
obtain,rest,,False,0.0,0
keep,rest,,False,0.0,0
do,rest,,False,0.0,0
differentiate,rest,,False,0.0,0
tend,answer,,False,0.0,0
show,answer,,False,0.0,0
do,answer,,False,0.0,0
know,answer,,False,0.0,0
understand,teacher,,False,0.0,0
be,teacher,,False,0.0,0
teach,teacher,,False,0.0,0
need,ability,,False,0.0,0
become,member,,False,0.0,0
need,state,,False,0.0,0
Getting,ability,,False,0.0,0
understand,skill,,False,0.0,0
be,skill,,False,0.0,0
good,student,,False,0.0,0
give,answer,,False,0.0,0
immidetaly,skill,,False,0.0,0
understand,thinking,,False,0.0,0
be,decrease,,False,0.0,0
get,decrease,,False,0.0,0
think,question,,False,0.0,0
lead,improvment,,False,0.0,0
learn,business,,False,0.0,0
give,opinion,,False,0.0,0
require,idea,,False,0.0,0
need,person,,False,0.0,0
think,answer,,False,0.0,0
need,idea,,False,0.0,0
agree,sutdents,,False,0.0,0
be,sutdents,,False,0.0,0
get,skill,,False,0.0,0
totaly,statement,,False,0.0,0
give,consumer,,False,0.0,0
get,product,,False,0.0,0
try,disadvantage,,False,0.0,0
avoid,disadvantage,,False,0.0,0
mention,disadvantage,,False,0.0,0
give,life,,False,0.0,0
give,example,,False,0.0,0
be,pharmacy,,False,0.0,0
prefer,advertisement,,False,0.0,0
address,advertisement,,False,0.0,0
get,mediaction,,False,0.0,0
convenced,mediaction,,False,0.0,0
use,langauge,,False,0.0,0
suffer,pain,,False,0.0,0
repeat,advertisement,,False,0.0,0
get,problem,,False,0.0,0
convenced,problem,,False,0.0,0
sleep,medication,,False,1.0,0
do,medication,,False,0.0,0
know,patient,,False,0.0,0
force,physicain,,False,0.0,0
call,pharmacy,,False,0.0,0
give,phone,,False,0.0,0
sleep,pill,,False,1.0,0
saw,TV,,False,0.0,0
suffer,problem,,False,0.0,0
sleep,problem,,False,0.0,0
be,pink,,False,0.0,0
say,right,,False,0.0,0
force,right,,False,0.0,0
becuase,right,,False,0.0,0
have,right,,False,0.0,0
mention,doctor,,False,0.0,0
prescripe,medication,,False,0.0,0
do,bussiness,,False,0.0,0
want,bussiness,,False,0.0,0
lose,bussiness,,False,0.0,0
be,letter,,False,0.0,0
wrtten,letter,,False,0.0,0
mention,fast,,False,0.0,0
follow,thing,,False,0.0,0
be,end,,False,0.0,0
pay,attention,,False,0.0,0
use,example,,False,0.0,0
i,medication,,False,0.0,0
give,medication,,False,0.0,0
conclude,statement,,False,0.0,0
summarize,statement,,False,0.0,0
mention,reason,,False,0.0,0
have,system,,False,0.0,0
provide,student,,False,0.0,0
opt,learning,,False,0.0,0
think,system,,False,0.0,0
help,model,,False,0.0,0
understand,model,,False,0.0,0
complicate,student,,False,0.0,0
bore,student,,False,0.0,0
study,student,,True,0.5,0
check,wether,,False,0.0,0
require,activity,,False,0.0,0
teach,activity,,False,0.0,0
understand,phenomenon,,False,0.0,0
understand,others,,False,0.0,0
discover,others,,False,0.0,0
have,others,,False,0.0,0
teach,others,,False,0.0,0
have,teaching,,False,0.0,0
say,method,,False,0.0,0
combine,method,,False,0.0,0
have,internship,,False,0.0,0
claim,level,,False,0.0,0
see,ad,,False,0.0,0
be,ad,,False,0.0,0
surronded,ad,,False,0.0,0
work,ad,,False,0.0,0
use,case,,False,0.0,0
be,ton,,False,0.0,0
do,text,,False,0.0,0
bother,text,,False,0.0,0
read,text,,False,0.0,0
find,dod,,False,0.0,0
ditailed,information,,False,0.0,0
mean,advertisement,,False,0.0,0
be,firm,,False,0.0,0
know,technique,,False,0.0,0
attract,people,,True,0.5,0
entertain,people,,False,0.0,0
make,visuals,,False,0.0,0
like,product,,False,0.0,0
work,product,,False,1.0,0
look,order,,False,0.0,0
convince,custemer,,False,0.0,0
write,advertisement,,False,0.0,0
be,creaters,,False,0.0,0
make,creaters,,False,0.0,0
provide,ad,,False,0.0,0
do,limit,,False,0.0,0
exist,limit,,False,0.0,0
pop,news,,False,0.0,0
grow,mode,,False,0.0,0
imrpoving,technology,,False,0.0,0
know,knowledge,,False,0.0,0
apply,knowledge,,False,0.0,0
master,something,,False,0.0,0
qualify,someone,,False,0.0,0
improve,someone,,False,0.0,0
be,characteristic,,False,0.0,0
have,characteristic,,False,0.0,0
specific,characteristic,,False,0.0,0
bind,ability,,False,0.0,0
sublime,way,,True,1.0,0
do,person,,False,0.0,0
try,idea,,False,0.0,0
develop,idea,,False,0.0,0
be,revolution,,False,0.0,0
illustrate,revolution,,False,0.0,0
compare,revolution,,True,1.0,0
evolve,example,,False,0.0,0
have,plant,,False,0.0,0
specialize,fruit,,False,0.0,0
profit,specialization,,False,0.0,0
consume,quality,,False,0.0,0
show,ability,,False,0.0,0
sometimes,ability,,False,0.0,0
specialize,ability,,False,0.0,0
have,result,,False,0.0,0
like,everything,,False,0.0,0
be,term,,False,0.0,0
be,hard-work,,False,0.0,0
attain,hard-work,,False,0.0,0
Have,athlete,,False,0.0,0
imagine,athlete,,False,0.0,0
stop,basketball,,False,0.0,0
play,basketball,,False,1.0,0
climb,ladder,,False,0.0,0
believe,focus,,False,0.0,0
explore,thing,,True,1.0,0
Reaching,level,,False,0.0,0
prefer,position,,False,0.0,0
insure,position,,False,0.0,0
jeopardize,career,,False,0.0,0
go,thing,,False,1.0,0
be,priciples,,False,0.0,0
have,police,,False,0.0,0
follow,police,,False,0.0,0
abandon,police,,False,0.0,0
lead,success,,False,0.0,0
prefer,path,,False,0.0,0
follow,path,,False,0.0,0
aproach,thing,,False,0.0,0
be,mentality,,False,0.0,0
tend,experience,,False,0.0,0
rely,experience,,False,0.0,0
tend,idea,,False,0.0,0
graps,idea,,False,0.0,0
strive,thing,,False,0.0,0
build,experience,,False,0.0,0
be,university,,False,0.0,0
be,path,,False,0.0,0
learn,path,,False,0.0,0
take,step,,False,0.0,0
progress,mentality,,False,0.0,0
develope,mentality,,False,0.0,0
pave,way,,False,0.0,0
fit,experience,,False,0.0,0
face,question,,False,0.0,0
have,science,,False,0.0,0
study,science,,False,1.0,0
give,knowledge,,False,0.0,0
languages,sociology,,False,0.0,0
have,issue,,False,0.0,0
find,issue,,False,0.0,0
bore,issue,,False,0.0,0
study,issue,,True,0.5555555555555556,0
make,university,,False,0.0,0
have,lesson,,False,0.0,0
tire,thing,,False,0.0,0
stud,thing,,False,0.0,0
graduate,world,,False,0.0,0
face,world,,False,0.0,0
have,university,,False,0.0,0
find,university,,False,0.0,0
study,university,,False,0.0,0
give,side,,False,0.0,0
have,answer,,False,0.0,0
find,answer,,False,0.0,0
have,lack,,False,0.0,0
arrange,lack,,False,0.0,0
compromise,answer,,False,0.0,0
like,job,,False,0.0,0
focus,job,,False,0.0,0
optimize,specialization,,False,0.0,0
widen,knowledge,,False,0.0,0
ask,job,,False,0.0,0
be,knoledge,,False,0.0,0
graduate,specialization,,False,0.0,0
help,sector,,False,0.0,0
understand,sector,,False,0.0,0
spend,year,,False,0.0,0
study,bit,,True,1.0,0
diagree,statement,,False,0.0,0
be,statment,,False,0.0,0
be,stereotype,,False,0.0,0
base,opinion,,False,0.0,0
be,statistic,,False,0.0,0
support,statistic,,False,0.0,0
carry,alot,,False,0.0,0
picture,people,,False,0.0,0
indicate,people,,False,0.0,0
contribut,community,,False,0.0,0
be,charity,,False,0.0,0
addict,charity,,False,0.0,0
dedicate,lot,,False,0.0,0
think,statment,,False,0.0,0
support,kind,,False,0.0,0
be,accusasions,,False,0.0,0
throw,accusasions,,False,0.0,0
be,witth,,False,0.0,0
disagree,witth,,False,0.0,0
accept,stereotype,,False,0.0,0
mean,i,,False,0.0,0
ll,stereotype,,False,0.0,0
seriouly,society,,False,0.0,0
agree,person,,False,0.0,0
want,perosn,,False,0.0,0
be,perosn,,False,0.0,0
successed,perosn,,False,0.0,0
worry,thing,,False,0.0,0
agree,reason,,False,0.0,0
stand,people,,False,0.0,0
wiaited,people,,False,0.0,0
see,life,,False,0.0,0
want,Medical,,False,0.0,0
be,Medical,,False,0.0,0
have,promblem,,False,0.0,0
face,problem,,False,0.0,0
have,grade,,False,0.0,0
accepet,university,,False,0.0,0
work,grade,,False,0.0,0
practice,grade,,False,0.0,0
want,grade,,False,0.0,0
make,statement,,False,0.0,0
put,goal,,False,0.0,0
make,house,,False,0.0,0
successed,goal,,False,0.0,0
start,dream,,False,0.0,0
make,computer,,False,0.0,0
think,computer,,False,0.0,0
be,programms,,False,0.0,0
make,conection,,False,0.0,0
feel,world,,False,0.0,0
be,village,,False,0.0,0
be,agroup,,False,0.0,0
go,Itlay,,False,0.0,0
like,trip,,False,0.0,0
form,place,,False,0.0,0
miss,place,,False,1.0,0
konw,history,,False,0.0,0
have,visit,,False,0.0,0
go,Japan,,False,0.0,0
lose,language,,False,0.0,0
speake,language,,False,0.0,0
do,transportion,,False,0.0,0
know,transportion,,False,0.0,0
trave,place,,True,0.6666666666666666,0
cane,place,,False,0.0,0
trave,agent,,False,0.0,0
have,program,,False,0.0,0
make,travel,,False,0.0,0
respect,others,,False,0.0,0
make,traveler,,False,0.0,0
prefe,travel,,False,0.0,0
repsreesnted,phrase,,False,0.0,0
cite,aspect,,False,0.0,0
face,fact,,False,0.0,0
facts,concept,,False,0.0,0
be,side,,False,0.0,0
accomplish,side,,False,0.0,0
stop,working,,False,0.0,0
think,information,,False,0.0,0
acquire,information,,False,0.0,0
present,book,,False,0.0,0
go,comprehension,,False,0.0,0
gain,comprehension,,False,0.0,0
think,something,,False,0.0,0
start,something,,False,0.0,0
remember,data,,False,0.0,0
fix,data,,False,0.0,0
gain,impression,,False,0.0,0
go,learning,,False,0.0,0
data,background,,False,0.0,0
give,background,,False,0.0,0
be,deeper,,False,0.0,0
use,deeper,,False,0.0,0
build,deeper,,False,0.0,0
require,work,,False,0.0,0
obtain,idea,,False,0.0,0
be,view,,False,0.0,0
stud,view,,False,0.0,0
obtain,view,,False,0.0,0
depict,fact,,False,0.0,0
meet,beginning,,False,0.0,0
stimulate,process,,False,0.0,0
think,work,,False,0.0,0
have,concept,,False,0.0,0
rule,concept,,False,0.0,0
becames,concept,,False,0.0,0
remember,concept,,False,0.0,0
base,knowledge,,False,0.0,0
memorize,error,,False,0.0,0
be,error,,False,0.0,0
be,youth,,False,0.0,0
think,travel,,False,0.0,0
believe,tour,,False,0.0,0
plan,country,,False,0.0,0
travel,issue,,False,0.0,0
plan,journey,,False,0.0,0
go,Mexico,,False,0.0,0
invite,tour,,False,0.0,0
come,tour,,False,1.0,0
contract,tour,,False,0.0,0
speak,spanish,,False,0.0,0
realize,day,,False,0.0,0
be,Mexican,,False,0.0,0
use,Mexican,,False,0.0,0
get,Chichenitza,,False,0.0,0
visit,Chichenitza,,False,0.0,0
visit,part,,False,0.0,0
realize,tour,,False,0.0,0
find,tourist,,False,0.0,0
write,tourist,,False,0.0,0
Considering,experience,,False,0.0,0
decide,travel,,False,0.0,0
organize,travel,,False,0.0,0
be,wife,,False,0.0,0
learn,Japanes,,False,0.0,0
contractcting,tour,,False,0.0,0
go,people,,False,1.0,0
meet,tour,,False,0.0,0
give,tour,,False,0.0,0
visit,Japanes,,False,0.0,0
schedule,journey,,False,0.0,0
depend,group,,False,0.0,0
s,plan,,False,0.0,0
become,product,,False,0.0,0
relay,branding,,False,0.0,0
introduce,product,,False,0.0,0
look,brand,,False,0.0,0
give,customer,,False,0.0,0
intend,information,,False,0.0,0
buy,information,,False,0.0,0
give,information,,False,0.0,0
be,ture,,False,0.0,0
be,staff,,False,0.0,0
prepare,staff,,False,0.0,0
attact,customer,,False,0.0,0
be,gauranttee,,False,0.0,0
mean,lot,,False,0.0,0
use,method,,False,0.0,0
send,messege,,False,0.0,0
give,detail,,False,0.0,0
think,matter,,False,0.0,0
receive,advertisement,,False,0.0,0
pretend,advertisemnet,,False,0.0,0
be,season,,False,0.0,0
stay,time,,False,0.8333333333333334,0
include,advertisement,,False,0.0,0
convenced,time,,False,0.0,0
have,shoe,,False,0.0,0
decide,shoe,,False,0.0,0
buy,shoe,,False,0.0,0
come,surprise,,False,1.0,0
receive,order,,False,0.0,0
be,rubber,,False,0.0,0
get,conclusion,,False,0.0,0
dissoponited,conclusion,,False,0.0,0
like,advertisemnt,,False,0.0,0
declare,advertisemnt,,False,0.0,0
brand,advertisemnt,,False,0.0,0
use,technology,,False,0.0,0
Knowing,thing,,False,0.0,0
be,question,,False,0.0,0
face,time,,False,0.0,0
incresing,number,,False,0.0,0
make,question,,False,0.0,0
be,gain,,False,0.0,0
affect,gain,,False,0.0,0
support,answer,,False,0.0,0
undermine,answer,,False,0.0,0
need,degree,,False,0.0,0
compromise,field,,False,0.0,0
relate,level,,False,0.0,0
need,field,,False,0.0,0
be,wether,,False,0.0,0
isolte,field,,False,0.0,0
.e,horizental,,False,0.0,0
ignore,horizental,,False,0.0,0
empower,work,,False,0.0,0
facilite,communication,,False,0.0,0
build,trust,,False,0.0,0
stem,ability,,False,0.0,0
understding,environment,,False,0.0,0
include,type,,False,0.0,0
make,knowledge,,False,0.0,0
ignore,knowledge,,False,0.0,0
relate,personality,,False,0.0,0
like,knowlege,,False,0.0,0
grow,knowlege,,False,0.0,0
ignore,growth,,False,0.0,0
be,richness,,False,0.0,0
cover,half,,False,0.0,0
regard,people,,False,0.0,0
i,relative,,False,0.0,0
look,relative,,False,0.0,0
infer,something,,False,0.0,0
thay,life,,False,0.0,0
think,enjoy,,False,0.0,0
be,evaluation,,False,0.0,0
generalize,evaluation,,False,0.0,0
distinguish,people,,False,0.0,0
point,condition,,False,0.0,0
conduct,life,,False,0.0,0
have,olders,,False,0.0,0
work,olders,,False,0.0,0
be,retirement,,False,0.0,0
spend,enjoyment,,False,0.0,0
depend,retirement,,False,0.0,0
have,enterteinments,,False,0.0,0
fun,enterteinments,,False,0.0,0
connect,wider,,False,0.0,0
suffer,kind,,True,1.0,0
approach,life,,False,0.0,0
allow,situation,,False,0.0,0
appreciate,thing,,False,0.0,0
depend,attitude,,False,0.0,0
be,phrase,,False,0.0,0
describe,phrase,,False,0.0,0
think,phrase,,False,0.0,0
explain,idea,,False,0.0,0
suppose,year,,False,0.0,0
suppose,energy,,False,0.0,0
dicover,something,,False,0.0,0
mind,life,,False,0.0,0
think,life,,False,0.0,0
start,life,,False,0.0,0
look,life,,False,0.0,0
study,life,,True,0.5,0
think,future,,False,0.0,0
do,nothing,,False,0.0,0
like,part,,False,0.0,0
want,part,,False,0.0,0
discover,part,,False,0.0,0
have,sport,,False,0.0,0
see,sport,,False,0.0,0
love,sport,,False,0.0,0
think,knoledge,,False,0.0,0
live,knoledge,,False,0.0,0
want,knoledge,,False,0.0,0
increase,knoledge,,False,0.0,0
understand,people,,False,0.0,0
cannnot,life,,False,0.0,0
wolud,life,,False,0.0,0
organize,life,,False,0.0,0
have,example,,False,0.0,0
delight,beauty,,False,0.0,0
find,disappointment,,False,0.0,0
be,disappointment,,False,0.0,0
do,customer,,False,0.0,0
nt,customer,,False,0.0,0
show,customer,,False,0.0,0
emphasize,advantage,,False,0.0,0
bring,life,,False,0.0,0
go,topic,,False,0.0,0
analyze,people,,False,0.8333333333333334,0
develop,commercial,,False,0.0,0
s,customer,,False,0.0,0
analyze,customer,,False,0.0,0
accord,himher,,False,0.0,0
underline,advertisement,,False,0.0,0
use,sensation,,False,0.0,0
create,sensation,,False,0.0,0
use,image,,False,0.0,0
surround,fruit,,False,0.0,0
make,commercial,,False,0.0,0
be,cream,,False,0.0,0
s,reality,,False,0.0,0
recreate,reality,,False,0.0,0
use,technique,,False,0.0,0
have,color,,False,0.0,0
underline,similarity,,False,0.0,0
regard,sensation,,False,0.0,0
offer,consumer,,False,0.0,0
present,order,,False,0.0,0
emphasize,feature,,False,0.0,0
feel,adverisements,,False,0.0,0
watch,adverisements,,False,0.0,0
change,time,,False,0.0,0
live,century,,False,0.0,0
be,horse,,False,0.0,0
live,car,,False,0.0,0
be,convinience,,False,0.0,0
make,convinience,,False,0.0,0
learn,conciousness,,False,0.0,0
endure,conciousness,,False,0.0,0
respect,Mendel,,False,0.0,0
identify,existance,,False,1.0,0
make,ourselves,,False,0.0,0
do,curiocity,,False,0.0,0
have,curiocity,,False,0.0,0
be,old-men,,False,0.0,0
be,Science,,False,0.0,0
get,score,,False,0.0,0
understand,environment,,False,0.0,0
happen,environment,,False,0.0,0
take,chemistry,,False,0.0,0
felt,anything,,False,0.0,0
worry,risk,,False,0.0,0
Trying,thing,,False,0.0,0
discuss,advantage,,False,0.0,0
think,today,,False,0.0,0
require,today,,False,0.0,0
analyze,issue,,True,0.5555555555555556,0
focus,problem,,False,0.0,0
relate,specialization,,False,0.0,0
decide,subject,,False,0.0,0
prepare,range,,False,0.0,0
be,drawback,,False,0.0,0
follow,course,,False,0.0,0
require,level,,False,0.0,0
find,well,,False,0.0,0
pay,job,,False,0.0,0
focus,field,,False,0.0,0
need,market,,False,0.0,0
challenge,job,,False,0.0,0
choose,something,,False,0.0,0
take,thing,,False,0.0,0
discuss,assay,,False,0.0,0
involve,thing,,False,0.0,0
call,man,,False,0.6,0
have,feel,,False,0.0,0
like,arisky,,False,0.0,0
do,arisky,,False,0.0,0
claim,mountain,,False,0.0,0
sail,round,,False,0.0,0
swim,country,,False,0.0,0
do,man,,False,0.0,0
want,number,,False,0.0,0
grant,number,,False,0.0,0
be,famouse,,False,0.0,0
find,ginnes,,False,0.0,0
call,calmy,,True,1.0,0
live,peacfull,,False,0.0,0
prefer,family,,False,0.0,0
love,partner,,False,0.0,0
go,travils,,False,0.0,0
think,man,,False,0.0,0
face,life,,False,0.0,0
be,calmy,,False,0.0,0
compining,personality,,False,0.0,0
saling,house,,False,0.0,0
build,house,,False,0.0,0
Is,number,,False,0.0,0
go,future,,False,0.0,0
reduce,future,,False,0.0,0
increase,future,,False,0.0,0
be,quistion,,False,0.0,0
ask,issue,,False,0.0,0
go,city,,False,0.0,0
be,discoverd,,False,0.0,0
dont,kind,,False,0.0,0
be,evry,,False,0.0,0
suffuring,evry,,False,0.0,0
crowd,evry,,False,0.0,0
help,number,,False,0.0,0
increase,day,,False,0.0,0
cost,arm,,False,0.0,0
chalinging,quality,,False,0.0,0
go,train,,False,0.875,0
take,car,,False,0.0,0
vanish,day,,False,0.0,0
cause,disaster,,False,0.0,0
Nowadays,lot,,False,0.0,0
have,role,,False,0.0,0
be,role,,False,0.0,0
say,role,,False,0.0,0
defend,idea,,False,0.0,0
keep,role,,False,0.0,0
promote,feature,,False,0.0,0
be,Products,,False,0.0,0
overpushed,advertisment,,False,0.0,0
mistelling,value,,False,0.0,0
promise,customer,,False,0.0,0
mislead,need,,False,0.0,0
want,need,,False,0.0,0
manipulate,customer,,False,0.0,0
happen,feature,,False,0.0,0
illustrate,customer,,False,0.0,0
lie,customer,,False,0.0,0
harm,consumer,,False,0.0,0
cause,accident,,False,0.0,0
tend,capacity,,False,0.0,0
overestimate,capacity,,False,0.0,0
expose,cutomer,,False,0.0,0
involve,problem,,False,0.0,0
call,advertisement,,False,0.0,0
do,statment,,False,0.0,0
say,Young,,False,0.0,0
basid,fact,,False,0.0,0
have,responsipelties,,False,0.0,0
All,school,,False,0.0,0
do,school,,False,0.0,0
enjoy,rest,,False,0.0,0
admit,time,,False,0.0,0
live,past,,False,0.0,0
be,faciliteis,,False,0.0,0
happning,day,,False,0.0,0
have,aeg,,False,0.0,0
get,aeg,,False,0.0,0
need,rest,,False,0.0,0
save,year,,False,0.0,0
s,somebody,,False,0.0,0
be,responseblities,,False,0.0,0
sould,chaildhood,,False,0.0,0
live,chaildhood,,False,0.0,0
beleve,parent,,False,0.0,0
nt,chaildhood,,False,0.0,0
do,chaildhood,,False,0.0,0
seam,everything,,False,0.0,0
be,kid,,False,0.0,0
keen,kid,,False,0.0,0
grant,kid,,False,0.0,0
grant,chance,,False,0.0,0
raise,school,,False,0.0,0
put,school,,False,0.0,0
agree,parent,,False,0.0,0
do,kid,,False,0.0,0
be,childhood,,False,0.0,0
protect,childhood,,False,0.6,0
enjoy,travel,,False,0.0,0
plannning,travel,,False,0.0,0
search,place,,True,1.0,0
be,memory,,False,0.0,0
go,memory,,False,0.0,0
help,planning,,False,0.0,0
search,detail,,False,0.0,0
travel,Okinawa,,False,0.0,0
hire,taxi,,False,0.0,0
plan,people,,False,0.0,0
lose,people,,False,0.0,0
felt,kindness,,False,0.0,0
travel,country,,False,0.0,0
reliefed,help,,False,0.0,0
feel,culture,,False,0.0,0
make,friend,,False,0.0,0
live,country,,False,0.0,0
include,everything,,False,0.0,0
get,everything,,False,0.0,0
lose,everything,,False,0.0,0
believe,subject,,False,0.0,0
live,today,,False,0.8333333333333334,0
Working,lawyer,,False,0.0,0
be,lawyer,,False,0.0,0
become,lawyer,,False,0.0,0
go,subject,,False,0.0,0
become,subject,,False,0.0,0
pursue,future,,False,0.0,0
ensure,person,,False,0.0,0
specialize,finance,,False,0.0,0
work,bank,,False,0.0,0
lead,knowledge,,False,0.0,0
broader,knowledge,,False,0.0,0
be,economist,,False,0.0,0
discover,economist,,False,0.0,0
agree,economist,,False,0.0,0
include,father,,False,0.0,0
lead,efficiency,,False,0.0,0
specialize,something,,False,0.0,0
discover,way,,False,0.0,0
improve,expert,,False,0.0,0
have,increase,,False,0.0,0
wish,life,,False,0.0,0
succeed,life,,False,0.0,0
build,community,,False,0.0,0
limit,people,,False,0.0,0
obtain,income,,False,0.0,0
emphasize,topic,,False,0.0,0
do,project,,False,0.0,0
search,people,,False,0.6,0
s,problem,,False,0.0,0
have,enegy,,False,0.0,0
utilize,people,,False,0.0,0
visit,home,,False,0.0,0
determine,need,,False,0.0,0
have,motivation,,False,0.0,0
comprehend,memory,,False,0.0,0
repeat,word,,False,0.0,0
have,sense,,False,0.0,0
make,reason,,False,0.0,0
make,connection,,False,0.0,0
understand,meaning,,False,0.0,0
come,help,,False,0.0,0
consult,source,,False,0.0,0
summarize,student,,False,0.0,0
understand,reason,,False,0.0,0
help,dot,,False,0.0,0
connect,dot,,False,0.0,0
be,grandpa,,False,0.0,0
go,grandpa,,False,1.0,0
golf,cruise,,False,0.0,0
get,i,,False,0.0,0
bore,hour,,False,0.0,0
stud,hour,,False,0.0,0
tire,hour,,False,0.0,0
be,sort,,False,0.0,0
get,sort,,False,0.0,0
go,sort,,False,0.75,0
selfpleasing,activity,,False,0.0,0
do,study,,False,0.0,0
force,parent,,False,0.0,0
dont,hour,,False,0.0,0
stud,school,,False,0.0,0
attend,class,,False,0.0,0
buy,book,,False,0.0,0
spend,selfpleasing,,False,0.0,0
bring,happiness,,False,0.0,0
unemployed,nothing,,False,0.0,0
distract,fun,,False,0.0,0
spend,forty,,False,0.0,0
leave,fun,,False,0.0,0
spend,fun,,False,0.0,0
force,family,,False,0.0,0
donot,space,,False,0.0,0
leave,space,,False,0.0,0
be,thats,,False,0.0,0
suppose,thats,,False,0.0,0
go,thats,,False,0.0,0
allow,thats,,False,0.0,0
have,avilability,,False,0.0,0
plane,lrd,,False,0.0,0
travel,lrd,,False,0.0,0
prefer,lrd,,False,0.0,0
clear,day,,False,0.0,0
know,area,,False,0.0,0
know,goverment,,False,0.0,0
be,goverment,,False,0.0,0
let,traveler,,False,0.0,0
relax,time,,False,0.0,0
concentrate,detail,,False,0.0,0
avoid,hassle,,False,0.0,0
lead,friendship,,False,0.0,0
make,friendship,,False,0.0,0
continue,trip,,False,0.0,0
cuold,chance,,False,0.0,0
durring,time,,False,0.0,0
poins,group,,False,0.0,0
travel,opinon,,False,0.0,0
expect,community,,False,0.0,0
support,community,,False,0.0,0
grow,responsibility,,False,0.0,0
devote,time,,False,0.0,0
need,support,,False,0.0,0
observe,student,,False,0.0,0
sacrifice,summer,,False,0.0,0
help,house,,False,0.0,0
observe,people,,False,0.0,0
self,day,,False,0.0,0
involve,day,,False,0.0,0
have,priority,,False,0.0,0
play,friend,,False,0.0,0
go,..,,False,0.0,0
camp,..,,False,0.0,0
be,education,,False,0.0,0
be,classroom,,False,0.0,0
teach,classroom,,False,0.0,0
do,example,,False,0.0,0
lead,example,,False,0.0,0
embed,sence,,False,0.0,0
devotng,time,,False,0.0,0
grow,world,,False,0.0,0
see,nowadays,,False,0.0,0
